,genre,ranking,title,year,link
587,documentary,88,The Cove,2009,https://www.rottentomatoes.com/m/1208882-cove
588,documentary,89,The Queen of Versailles,2012,https://www.rottentomatoes.com/m/the_queen_of_versailles
589,documentary,90,The Imposter,2012,https://www.rottentomatoes.com/m/the_imposter_2012
590,documentary,91,Wordplay,2006,https://www.rottentomatoes.com/m/wordplay
591,documentary,92,Bus 174 (Ônibus 174),2003,https://www.rottentomatoes.com/m/bus_174
592,documentary,93,Burma VJ: Reporter i et Lukket Land (Burma VJ: Reporting from a Closed Country),2008,https://www.rottentomatoes.com/m/burma-vj
593,documentary,94,Muscle Shoals,2013,https://www.rottentomatoes.com/m/muscle_shoals_2013
594,documentary,95,No End in Sight,2007,https://www.rottentomatoes.com/m/no_end_in_sight
595,documentary,96,Room 237,2013,https://www.rottentomatoes.com/m/room_237_2012
596,documentary,97,49 Up,2006,https://www.rottentomatoes.com/m/49_up
597,documentary,98,Winged Migration,2003,https://www.rottentomatoes.com/m/winged_migration
598,documentary,99,GasLand,2010,https://www.rottentomatoes.com/m/gasland
599,documentary,100,Marley,2012,https://www.rottentomatoes.com/m/marley
600,drama,1,Black Panther,2018,https://www.rottentomatoes.com/m/black_panther_2018
601,drama,2,Lady Bird,2017,https://www.rottentomatoes.com/m/lady_bird
602,drama,3,Citizen Kane,1941,https://www.rottentomatoes.com/m/citizen_kane
603,drama,4,BlacKkKlansman,2018,https://www.rottentomatoes.com/m/blackkklansman
604,drama,5,Moonlight,2016,https://www.rottentomatoes.com/m/moonlight_2016
605,drama,6,Casablanca,1942,https://www.rottentomatoes.com/m/1003707-casablanca
606,drama,7,Wonder Woman,2017,https://www.rottentomatoes.com/m/wonder_woman_2017
607,drama,8,La Grande illusion (Grand Illusion),1938,https://www.rottentomatoes.com/m/la_grande_illusion
608,drama,9,Dunkirk,2017,https://www.rottentomatoes.com/m/dunkirk_2017
609,drama,10,A Quiet Place,2018,https://www.rottentomatoes.com/m/a_quiet_place_2018
610,drama,11,All About Eve,1950,https://www.rottentomatoes.com/m/1000626-all_about_eve
611,drama,12,Spotlight,2015,https://www.rottentomatoes.com/m/spotlight_2015
612,drama,13,Selma,2014,https://www.rottentomatoes.com/m/selma
613,drama,14,Star Wars: The Last Jedi,2017,https://www.rottentomatoes.com/m/star_wars_the_last_jedi
614,drama,15,The Shape of Water,2017,https://www.rottentomatoes.com/m/the_shape_of_water_2017
615,drama,16,Thor: Ragnarok,2017,https://www.rottentomatoes.com/m/thor_ragnarok_2017
616,drama,17,Arrival,2016,https://www.rottentomatoes.com/m/arrival_2016
617,drama,18,The Godfather,1972,https://www.rottentomatoes.com/m/godfather
618,drama,19,Logan,2017,https://www.rottentomatoes.com/m/logan_2017
619,drama,20,Metropolis,1927,https://www.rottentomatoes.com/m/1013775-metropolis
620,drama,21,Call Me by Your Name,2018,https://www.rottentomatoes.com/m/call_me_by_your_name
621,drama,22,Gravity,2013,https://www.rottentomatoes.com/m/gravity_2013
622,drama,23,The Maltese Falcon,1941,https://www.rottentomatoes.com/m/1013139-maltese_falcon
623,drama,24,Boyhood,2014,https://www.rottentomatoes.com/m/boyhood
624,drama,25,Leave No Trace,2018,https://www.rottentomatoes.com/m/leave_no_trace
625,drama,26,Manchester by the Sea,2016,https://www.rottentomatoes.com/m/manchester_by_the_sea
626,drama,27,Argo,2012,https://www.rottentomatoes.com/m/argo_2012
627,drama,28,12 Years a Slave,2013,https://www.rottentomatoes.com/m/12_years_a_slave
628,drama,29,The Battle of Algiers (La Battaglia di Algeri),1967,https://www.rottentomatoes.com/m/the_battle_of_algiers
629,drama,30,Baby Driver,2017,https://www.rottentomatoes.com/m/baby_driver
630,drama,31,War for the Planet of the Apes,2017,https://www.rottentomatoes.com/m/war_for_the_planet_of_the_apes
631,drama,32,The Florida Project,2017,https://www.rottentomatoes.com/m/the_florida_project
632,drama,33,La La Land,2016,https://www.rottentomatoes.com/m/la_la_land
633,drama,34,Alien,1979,https://www.rottentomatoes.com/m/alien
634,drama,35,Spider-Man: Homecoming,2017,https://www.rottentomatoes.com/m/spider_man_homecoming
635,drama,36,The Night of the Hunter,1955,https://www.rottentomatoes.com/m/night_of_the_hunter
636,drama,37,Seven Samurai (Shichinin no Samurai),1956,https://www.rottentomatoes.com/m/seven_samurai_1956
637,drama,38,Sunset Boulevard,1950,https://www.rottentomatoes.com/m/sunset_boulevard
638,drama,39,Bicycle Thieves (Ladri di biciclette) (The Bicycle Thief),1949,https://www.rottentomatoes.com/m/bicycle_thieves
639,drama,40,Rear Window,1954,https://www.rottentomatoes.com/m/1017289-rear_window
640,drama,41,Rebecca,1940,https://www.rottentomatoes.com/m/1017293-rebecca
641,drama,42,M,1931,https://www.rottentomatoes.com/m/1012928-m
642,drama,43,Hell or High Water,2016,https://www.rottentomatoes.com/m/hell_or_high_water
643,drama,44,Touch of Evil,1958,https://www.rottentomatoes.com/m/1021749-touch_of_evil
644,drama,45,Taxi Driver,1976,https://www.rottentomatoes.com/m/taxi_driver
645,drama,46,All Quiet on the Western Front,1930,https://www.rottentomatoes.com/m/1000642-all_quiet_on_the_western_front
646,drama,47,Kind Hearts and Coronets,1949,https://www.rottentomatoes.com/m/kind_hearts_and_coronets
647,drama,48,A Streetcar Named Desire,1951,https://www.rottentomatoes.com/m/1020333-streetcar_named_desire
648,drama,49,Jaws,1975,https://www.rottentomatoes.com/m/jaws
649,drama,50,Lawrence of Arabia,1962,https://www.rottentomatoes.com/m/lawrence_of_arabia
650,drama,51,12 Angry Men (Twelve Angry Men),1957,https://www.rottentomatoes.com/m/1000013-12_angry_men
651,drama,52,The Babadook,2014,https://www.rottentomatoes.com/m/the_babadook
652,drama,53,Brooklyn,2015,https://www.rottentomatoes.com/m/brooklyn
653,drama,54,The Dark Knight,2008,https://www.rottentomatoes.com/m/the_dark_knight
654,drama,55,The Treasure of the Sierra Madre,1948,https://www.rottentomatoes.com/m/treasure_of_the_sierra_madre
655,drama,56,The 400 Blows (Les Quatre cents coups),1959,https://www.rottentomatoes.com/m/400_blows
656,drama,57,"Three Billboards Outside Ebbing, Missouri",2017,https://www.rottentomatoes.com/m/three_billboards_outside_ebbing_missouri
657,drama,58,The Big Sleep,1946,https://www.rottentomatoes.com/m/1002352-big_sleep
658,drama,59,Rashômon,1951,https://www.rottentomatoes.com/m/rashomon
659,drama,60,Chinatown,1974,https://www.rottentomatoes.com/m/chinatown
660,drama,61,Double Indemnity,1944,https://www.rottentomatoes.com/m/double_indemnity
661,drama,62,The Wrestler,2008,https://www.rottentomatoes.com/m/the_wrestler
662,drama,63,Repulsion,1965,https://www.rottentomatoes.com/m/repulsion
663,drama,64,Army of Shadows (L'Armée des ombres),1969,https://www.rottentomatoes.com/m/army_of_shadows
664,drama,65,The Grapes of Wrath,1940,https://www.rottentomatoes.com/m/grapes_of_wrath
665,drama,66,Harry Potter and the Deathly Hallows - Part 2,2011,https://www.rottentomatoes.com/m/harry_potter_and_the_deathly_hallows_part_2_2011
666,drama,67,Creed,2015,https://www.rottentomatoes.com/m/creed_2015
667,drama,68,Vertigo,1958,https://www.rottentomatoes.com/m/vertigo
668,drama,69,Open City,1946,https://www.rottentomatoes.com/m/open_city
669,drama,70,The Wages of Fear,1953,https://www.rottentomatoes.com/m/wages_of_fear
670,drama,71,Apocalypse Now,1979,https://www.rottentomatoes.com/m/apocalypse_now
671,drama,72,The Death of Stalin,2018,https://www.rottentomatoes.com/m/the_death_of_stalin
672,drama,73,The Hurt Locker,2009,https://www.rottentomatoes.com/m/the_hurt_locker
673,drama,74,L.A. Confidential,1997,https://www.rottentomatoes.com/m/la_confidential
674,drama,75,Roman Holiday,1953,https://www.rottentomatoes.com/m/roman_holiday
675,drama,76,Hidden Figures,2017,https://www.rottentomatoes.com/m/hidden_figures
676,drama,77,The Last Picture Show,1971,https://www.rottentomatoes.com/m/last_picture_show
677,drama,78,Star Wars: Episode IV - A New Hope,1977,https://www.rottentomatoes.com/m/star_wars
678,drama,79,Tokyo Story (Tôkyô monogatari),1953,https://www.rottentomatoes.com/m/tokyo_story
679,drama,80,On the Waterfront,1954,https://www.rottentomatoes.com/m/on_the_waterfront
680,drama,81,Star Trek,2009,https://www.rottentomatoes.com/m/star_trek_11
681,drama,82,The Social Network,2010,https://www.rottentomatoes.com/m/the-social-network
682,drama,83,Paterson,2016,https://www.rottentomatoes.com/m/paterson
683,drama,84,Carol,2015,https://www.rottentomatoes.com/m/carol
684,drama,85,Blade Runner 2049,2017,https://www.rottentomatoes.com/m/blade_runner_2049
685,drama,86,"The Godfather, Part II",1974,https://www.rottentomatoes.com/m/godfather_part_ii
686,drama,87,Phantom Thread,2018,https://www.rottentomatoes.com/m/phantom_thread
687,drama,88,To Be or Not to Be,1942,https://www.rottentomatoes.com/m/to_be_or_not_to_be
688,drama,89,Cool Hand Luke,1967,https://www.rottentomatoes.com/m/cool_hand_luke
689,drama,90,Nightcrawler,2014,https://www.rottentomatoes.com/m/nightcrawler
690,drama,91,Anatomy of a Murder,1959,https://www.rottentomatoes.com/m/anatomy-of-a-murder
691,drama,92,Battleship Potemkin,1925,https://www.rottentomatoes.com/m/battleship_potemkin
692,drama,93,His Girl Friday,1940,https://www.rottentomatoes.com/m/his_girl_friday
693,drama,94,The Conformist,1970,https://www.rottentomatoes.com/m/the_conformist
694,drama,95,Au Hasard Balthazar,1966,https://www.rottentomatoes.com/m/balthazar
695,drama,96,"I, Tonya",2018,https://www.rottentomatoes.com/m/i_tonya
696,drama,97,La Dolce Vita,1960,https://www.rottentomatoes.com/m/dolce_vita
697,drama,98,It's a Wonderful Life,1946,https://www.rottentomatoes.com/m/its_a_wonderful_life
698,drama,99,Let the Right One In,2008,https://www.rottentomatoes.com/m/let_the_right_one_in
699,drama,100,The Post,2018,https://www.rottentomatoes.com/m/the_post
700,horror,1,Get Out,2017,https://www.rottentomatoes.com/m/get_out
701,horror,2,The Cabinet of Dr. Caligari (Das Cabinet des Dr. Caligari),1920,https://www.rottentomatoes.com/m/the_cabinet_of_dr_caligari
702,horror,3,A Quiet Place,2018,https://www.rottentomatoes.com/m/a_quiet_place_2018
703,horror,4,The Bride of Frankenstein,1935,https://www.rottentomatoes.com/m/bride_of_frankenstein
704,horror,5,King Kong,1933,https://www.rottentomatoes.com/m/1011615-king_kong
705,horror,6,"Nosferatu, a Symphony of Horror (Nosferatu, eine Symphonie des Grauens) (Nosferatu the Vampire)",1922,https://www.rottentomatoes.com/m/nosferatu
706,horror,7,Psycho,1960,https://www.rottentomatoes.com/m/psycho
707,horror,8,The Babadook,2014,https://www.rottentomatoes.com/m/the_babadook
708,horror,9,Repulsion,1965,https://www.rottentomatoes.com/m/repulsion
709,horror,10,Frankenstein,1931,https://www.rottentomatoes.com/m/1007818-frankenstein
710,horror,11,Aliens,1986,https://www.rottentomatoes.com/m/1000617-aliens
711,horror,12,It Follows,2015,https://www.rottentomatoes.com/m/it_follows
712,horror,13,Let the Right One In,2008,https://www.rottentomatoes.com/m/let_the_right_one_in
713,horror,14,Hereditary,2018,https://www.rottentomatoes.com/m/hereditary
714,horror,15,Rosemary's Baby,1968,https://www.rottentomatoes.com/m/rosemarys_baby
715,horror,16,Freaks,1932,https://www.rottentomatoes.com/m/freaks
716,horror,17,Don't Look Now,1973,https://www.rottentomatoes.com/m/dont_look_now
717,horror,18,Night of the Living Dead,1968,https://www.rottentomatoes.com/m/1015052-night_of_the_living_dead
718,horror,19,Eyes Without a Face,1962,https://www.rottentomatoes.com/m/eyes_without_a_face_1962
719,horror,20,The Silence of the Lambs,1991,https://www.rottentomatoes.com/m/silence_of_the_lambs
720,horror,21,Halloween,1978,https://www.rottentomatoes.com/m/1009113-halloween
721,horror,22,Pan's Labyrinth,2006,https://www.rottentomatoes.com/m/pans_labyrinth
722,horror,23,The Witch,2016,https://www.rottentomatoes.com/m/the_witch_2016
723,horror,24,Evil Dead 2: Dead by Dawn,1987,https://www.rottentomatoes.com/m/evil_dead_2_dead_by_dawn
724,horror,25,Godzilla (Gojira),1954,https://www.rottentomatoes.com/m/godzilla_1956
725,horror,26,It,2017,https://www.rottentomatoes.com/m/it_2017
726,horror,27,The Birds,1963,https://www.rottentomatoes.com/m/1002448-birds
727,horror,28,The Cabin in the Woods,2012,https://www.rottentomatoes.com/m/the_cabin_in_the_woods
728,horror,29,The Vanishing (Spoorloos),1988,https://www.rottentomatoes.com/m/the_vanishing
729,horror,30,House of Wax,1953,https://www.rottentomatoes.com/m/1010030-house_of_wax
730,horror,31,Drag Me to Hell,2009,https://www.rottentomatoes.com/m/drag_me_to_hell
731,horror,32,A Girl Walks Home Alone at Night,2014,https://www.rottentomatoes.com/m/a_girl_walks_home_alone_at_night
732,horror,33,Nosferatu: Phantom der Nacht (Nosferatu the Vampyre),1979,https://www.rottentomatoes.com/m/nosferatu_the_vampyre
733,horror,34,Young Frankenstein,1974,https://www.rottentomatoes.com/m/young_frankenstein
734,horror,35,The Evil Dead,1981,https://www.rottentomatoes.com/m/the-evil-dead
735,horror,36,The Loved Ones,2012,https://www.rottentomatoes.com/m/the_loved_ones_2012
736,horror,37,Carrie,1976,https://www.rottentomatoes.com/m/1003625-carrie
737,horror,38,The Innocents,1961,https://www.rottentomatoes.com/m/1099622-innocents
738,horror,39,Invasion of the Body Snatchers,1978,https://www.rottentomatoes.com/m/1010679-invasion_of_the_body_snatchers
739,horror,40,The Love Witch,2016,https://www.rottentomatoes.com/m/the_love_witch
740,horror,41,Suspiria,1977,https://www.rottentomatoes.com/m/1020662-suspiria
741,horror,42,Werckmeister Harmonies,2001,https://www.rottentomatoes.com/m/werckmeister_harmonies
742,horror,43,Room 237,2013,https://www.rottentomatoes.com/m/room_237_2012
743,horror,44,Zombieland,2009,https://www.rottentomatoes.com/m/zombieland
744,horror,45,A Nightmare on Elm Street,1984,https://www.rottentomatoes.com/m/nightmare_on_elm_street
745,horror,46,The Host,2007,https://www.rottentomatoes.com/m/the_host_2007
746,horror,47,The Endless,2018,https://www.rottentomatoes.com/m/the_endless
747,horror,48,Shaun of the Dead,2004,https://www.rottentomatoes.com/m/shaun_of_the_dead
748,horror,49,The Fly,1986,https://www.rottentomatoes.com/m/1007602-fly
749,horror,50,Dracula,1931,https://www.rottentomatoes.com/m/1006234-dracula
750,horror,51,Re-Animator,1985,https://www.rottentomatoes.com/m/reanimator
751,horror,52,It Comes At Night,2017,https://www.rottentomatoes.com/m/it_comes_at_night
752,horror,53,What Ever Happened to Baby Jane?,1962,https://www.rottentomatoes.com/m/what_ever_happened_to_baby_jane
753,horror,54,Train to Busan (Busanhaeng),2016,https://www.rottentomatoes.com/m/train_to_busan
754,horror,55,CAM,2018,https://www.rottentomatoes.com/m/cam
755,horror,56,Dawn of the Dead,1979,https://www.rottentomatoes.com/m/1005339-dawn_of_the_dead
756,horror,57,Don't Breathe,2016,https://www.rottentomatoes.com/m/dont_breathe_2016
757,horror,58,Phantom Of The Opera,1925,https://www.rottentomatoes.com/m/1016240-phantom_of_the_opera
758,horror,59,We Are Still Here,2015,https://www.rottentomatoes.com/m/we_are_still_here
759,horror,60,Eraserhead,1977,https://www.rottentomatoes.com/m/eraserhead
760,horror,61,Frankenweenie,2012,https://www.rottentomatoes.com/m/frankenweenie_2012
761,horror,62,The Dead Zone,1983,https://www.rottentomatoes.com/m/dead_zone
762,horror,63,Let Me In,2010,https://www.rottentomatoes.com/m/let_me_in
763,horror,64,Misery,1990,https://www.rottentomatoes.com/m/misery
764,horror,65,Little Shop of Horrors,1986,https://www.rottentomatoes.com/m/1012515-little_shop_of_horrors
765,horror,66,The Texas Chainsaw Massacre,1974,https://www.rottentomatoes.com/m/1021112-texas_chainsaw_massacre
766,horror,67,Upgrade,2018,https://www.rottentomatoes.com/m/upgrade_2018
767,horror,68,The Blair Witch Project,1999,https://www.rottentomatoes.com/m/blair_witch_project
768,horror,69,Bone Tomahawk,2015,https://www.rottentomatoes.com/m/bone_tomahawk
769,horror,70,The Shining,1980,https://www.rottentomatoes.com/m/shining
770,horror,71,Gerald's Game,2017,https://www.rottentomatoes.com/m/geralds_game
771,horror,72,The Devil's Candy,2017,https://www.rottentomatoes.com/m/the_devils_candy
772,horror,73,The Wicker Man,1973,https://www.rottentomatoes.com/m/the_wicker_man_1973
773,horror,74,The Conjuring,2013,https://www.rottentomatoes.com/m/the_conjuring
774,horror,75,Backcountry,2015,https://www.rottentomatoes.com/m/backcountry
775,horror,76,Cronos,1994,https://www.rottentomatoes.com/m/cronos
776,horror,77,The Exorcist,1973,https://www.rottentomatoes.com/m/exorcist
777,horror,78,Henry: Portrait of a Serial Killer,1986,https://www.rottentomatoes.com/m/henry-portrait-of-a-serial-killer
778,horror,79,The Orphanage,2007,https://www.rottentomatoes.com/m/the_orphanage
779,horror,80,28 Days Later,2003,https://www.rottentomatoes.com/m/28_days_later
780,horror,81,Near Dark,1987,https://www.rottentomatoes.com/m/1014793-near_dark
781,horror,82,This Is the End,2013,https://www.rottentomatoes.com/m/this_is_the_end
782,horror,83,Chronicle,2012,https://www.rottentomatoes.com/m/chronicle
783,horror,84,"Goodnight Mommy (Ich seh, Ich seh)",2015,https://www.rottentomatoes.com/m/goodnight_mommy
784,horror,85,The House of the Devil,2019,https://www.rottentomatoes.com/m/the_house_of_the_devil_2019
785,horror,86,An American Werewolf in London,1981,https://www.rottentomatoes.com/m/american_werewolf_in_london
786,horror,87,Better Watch Out,2017,https://www.rottentomatoes.com/m/better_watch_out
787,horror,88,Dead Alive,1993,https://www.rottentomatoes.com/m/dead_alive
788,horror,89,Poltergeist,1982,https://www.rottentomatoes.com/m/1016513-poltergeist
789,horror,90,The Descent,2006,https://www.rottentomatoes.com/m/descent
790,horror,91,They Live,1988,https://www.rottentomatoes.com/m/they_live
791,horror,92,Donnie Darko: The Director's Cut,2004,https://www.rottentomatoes.com/m/donnie_darko_the_directors_cut
792,horror,93,Los ojos de Julia (Julia's Eyes),2010,https://www.rottentomatoes.com/m/los_ojos_de_julia
793,horror,94,Save the Green Planet,2004,https://www.rottentomatoes.com/m/save_the_green_planet_2004
794,horror,95,Slither,2006,https://www.rottentomatoes.com/m/slither
795,horror,96,Ginger Snaps,2001,https://www.rottentomatoes.com/m/ginger_snaps
796,horror,97,The Omen,1976,https://www.rottentomatoes.com/m/1015517-omen
797,horror,98,The Thing,1982,https://www.rottentomatoes.com/m/1021244-thing
798,horror,99,Split,2017,https://www.rottentomatoes.com/m/split_2017
799,horror,100,The Conjuring 2,2016,https://www.rottentomatoes.com/m/the_conjuring_2
800,kids__family,1,The Wizard of Oz,1939,https://www.rottentomatoes.com/m/the_wizard_of_oz_1939
801,kids__family,2,Inside Out,2015,https://www.rottentomatoes.com/m/inside_out_2015
802,kids__family,3,Coco,2017,https://www.rottentomatoes.com/m/coco_2017
803,kids__family,4,E.T. The Extra-Terrestrial,1982,https://www.rottentomatoes.com/m/et_the_extraterrestrial
804,kids__family,5,Snow White and the Seven Dwarfs,1937,https://www.rottentomatoes.com/m/1048445-snow_white_and_the_seven_dwarfs
805,kids__family,6,Incredibles 2,2018,https://www.rottentomatoes.com/m/incredibles_2
806,kids__family,7,Paddington 2,2018,https://www.rottentomatoes.com/m/paddington_2
807,kids__family,8,Toy Story 2,1999,https://www.rottentomatoes.com/m/toy_story_2
808,kids__family,9,Up,2009,https://www.rottentomatoes.com/m/up
809,kids__family,10,Pinocchio,1940,https://www.rottentomatoes.com/m/pinocchio_1940
810,kids__family,11,The Jungle Book,2016,https://www.rottentomatoes.com/m/the_jungle_book_2016
811,kids__family,12,Toy Story 3,2010,https://www.rottentomatoes.com/m/toy_story_3
812,kids__family,13,Finding Nemo,2003,https://www.rottentomatoes.com/m/finding_nemo
813,kids__family,14,Moana,2016,https://www.rottentomatoes.com/m/moana_2016
814,kids__family,15,Harry Potter and the Deathly Hallows - Part 2,2011,https://www.rottentomatoes.com/m/harry_potter_and_the_deathly_hallows_part_2_2011
815,kids__family,16,Toy Story,1995,https://www.rottentomatoes.com/m/toy_story
816,kids__family,17,The LEGO Movie,2014,https://www.rottentomatoes.com/m/the_lego_movie
817,kids__family,18,How to Train Your Dragon,2010,https://www.rottentomatoes.com/m/how_to_train_your_dragon
818,kids__family,19,It's a Wonderful Life,1946,https://www.rottentomatoes.com/m/its_a_wonderful_life
819,kids__family,20,Dumbo,1941,https://www.rottentomatoes.com/m/dumbo
820,kids__family,21,Mary Poppins,1964,https://www.rottentomatoes.com/m/mary_poppins
821,kids__family,22,Miracle on 34th Street,1947,https://www.rottentomatoes.com/m/miracle_on_34th_street
822,kids__family,23,Ratatouille,2007,https://www.rottentomatoes.com/m/ratatouille
823,kids__family,24,The Incredibles,2004,https://www.rottentomatoes.com/m/incredibles
824,kids__family,25,Beauty and the Beast,1991,https://www.rottentomatoes.com/m/beauty_and_the_beast_1991
825,kids__family,26,Chicken Run,2000,https://www.rottentomatoes.com/m/chicken_run
826,kids__family,27,Yellow Submarine,1968,https://www.rottentomatoes.com/m/beatles_the_yellow_submarine
827,kids__family,28,The Princess Bride,1987,https://www.rottentomatoes.com/m/princess_bride
828,kids__family,29,My Life as a Zucchini (Ma vie de courgette),2017,https://www.rottentomatoes.com/m/my_life_as_a_zucchini
829,kids__family,30,101 Dalmatians,1961,https://www.rottentomatoes.com/m/101_dalmatians
830,kids__family,31,The Nightmare Before Christmas,1993,https://www.rottentomatoes.com/m/nightmare_before_christmas
831,kids__family,32,Big,1988,https://www.rottentomatoes.com/m/big
832,kids__family,33,"Monsters, Inc.",2001,https://www.rottentomatoes.com/m/monsters_inc
833,kids__family,34,Paddington,2015,https://www.rottentomatoes.com/m/paddington_2014
834,kids__family,35,The Iron Giant,1999,https://www.rottentomatoes.com/m/iron_giant
835,kids__family,36,Spirited Away,2002,https://www.rottentomatoes.com/m/spirited_away
836,kids__family,37,Song Of The Sea,2014,https://www.rottentomatoes.com/m/song_of_the_sea_2014
837,kids__family,38,The Lego Batman Movie,2017,https://www.rottentomatoes.com/m/the_lego_batman_movie
838,kids__family,39,The Lion King,1994,https://www.rottentomatoes.com/m/the_lion_king
839,kids__family,40,The Muppets,2011,https://www.rottentomatoes.com/m/the_muppets
840,kids__family,41,Who Framed Roger Rabbit,1988,https://www.rottentomatoes.com/m/who_framed_roger_rabbit
841,kids__family,42,Fantasia,1940,https://www.rottentomatoes.com/m/fantasia
842,kids__family,43,Babe,1995,https://www.rottentomatoes.com/m/1065598-babe
843,kids__family,44,Wallace & Gromit: The Curse of the Were-Rabbit,2005,https://www.rottentomatoes.com/m/wallace_and_gromit_curse_of_the_wererabbit
844,kids__family,45,Aladdin,1992,https://www.rottentomatoes.com/m/disneys_aladdin
845,kids__family,46,My Fair Lady,1964,https://www.rottentomatoes.com/m/my_fair_lady
846,kids__family,47,Hugo,2011,https://www.rottentomatoes.com/m/hugo
847,kids__family,48,The Straight Story,1999,https://www.rottentomatoes.com/m/straight_story
848,kids__family,49,Coraline,2009,https://www.rottentomatoes.com/m/coraline
849,kids__family,50,Fantastic Mr. Fox,2009,https://www.rottentomatoes.com/m/1197696-fantastic_mr_fox
850,kids__family,51,Enchanted,2007,https://www.rottentomatoes.com/m/enchanted
851,kids__family,52,Frozen,2013,https://www.rottentomatoes.com/m/frozen_2013
852,kids__family,53,How to Train Your Dragon 2,2014,https://www.rottentomatoes.com/m/how_to_train_your_dragon_2
853,kids__family,54,The Breadwinner,2017,https://www.rottentomatoes.com/m/the_breadwinner
854,kids__family,55,Bambi,1942,https://www.rottentomatoes.com/m/bambi
855,kids__family,56,The Little Mermaid,1989,https://www.rottentomatoes.com/m/the_little_mermaid_1989
856,kids__family,57,How Green Was My Valley,1941,https://www.rottentomatoes.com/m/how_green_was_my_valley
857,kids__family,58,Lady and the Tramp,1955,https://www.rottentomatoes.com/m/lady_and_the_tramp
858,kids__family,59,Antz,1998,https://www.rottentomatoes.com/m/antz
859,kids__family,60,Jason and the Argonauts,1963,https://www.rottentomatoes.com/m/1010939-jason_and_the_argonauts
860,kids__family,61,Princess Mononoke (Mononoke-hime),1999,https://www.rottentomatoes.com/m/princess_mononoke_1999
861,kids__family,62,My Neighbor Totoro,1988,https://www.rottentomatoes.com/m/my_neighbor_totoro
862,kids__family,63,The Secret of Roan Inish,1995,https://www.rottentomatoes.com/m/the-secret-of-roan-inish
863,kids__family,64,Big Hero 6,2014,https://www.rottentomatoes.com/m/big_hero_6
864,kids__family,65,Harry Potter and the Prisoner of Azkaban,2004,https://www.rottentomatoes.com/m/harry_potter_and_the_prisoner_of_azkaban
865,kids__family,66,Pete's Dragon,2016,https://www.rottentomatoes.com/m/petes_dragon_2016
866,kids__family,67,Ponyo,2009,https://www.rottentomatoes.com/m/ponyo
867,kids__family,68,Spy Kids,2001,https://www.rottentomatoes.com/m/spy_kids
868,kids__family,69,L'Heure d'été (Summer Hours),2009,https://www.rottentomatoes.com/m/summer_hours
869,kids__family,70,A Monster Calls,2017,https://www.rottentomatoes.com/m/a_monster_calls
870,kids__family,71,Arthur Christmas,2011,https://www.rottentomatoes.com/m/arthur_christmas
871,kids__family,72,A Bug's Life,1998,https://www.rottentomatoes.com/m/bugs_life
872,kids__family,73,Harry Potter and the Goblet of Fire,2005,https://www.rottentomatoes.com/m/harry_potter_and_the_goblet_of_fire
873,kids__family,74,Teen Titans Go! To the Movies,2018,https://www.rottentomatoes.com/m/teen_titans_go_to_the_movies
874,kids__family,75,That Thing You Do!,1996,https://www.rottentomatoes.com/m/that_thing_you_do
875,kids__family,76,Willy Wonka and the Chocolate Factory,1971,https://www.rottentomatoes.com/m/willy_wonka_and_the_chocolate_factory
876,kids__family,77,Shrek 2,2004,https://www.rottentomatoes.com/m/shrek_2
877,kids__family,78,Tangled,2010,https://www.rottentomatoes.com/m/tangled
878,kids__family,79,First Position,2012,https://www.rottentomatoes.com/m/first_position_2011
879,kids__family,80,James and the Giant Peach,1996,https://www.rottentomatoes.com/m/james_and_the_giant_peach
880,kids__family,81,Shrek,2001,https://www.rottentomatoes.com/m/shrek
881,kids__family,82,Rango,2011,https://www.rottentomatoes.com/m/rango
882,kids__family,83,Lassie,2006,https://www.rottentomatoes.com/m/lassie
883,kids__family,84,Winnie the Pooh,2011,https://www.rottentomatoes.com/m/winnie_the_pooh_2011
884,kids__family,85,ParaNorman,2012,https://www.rottentomatoes.com/m/paranorman
885,kids__family,86,Duma,2005,https://www.rottentomatoes.com/m/duma
886,kids__family,87,A Christmas Story,1983,https://www.rottentomatoes.com/m/1004151-christmas_story
887,kids__family,88,The Peanuts Movie,2015,https://www.rottentomatoes.com/m/the_peanuts_movie
888,kids__family,89,Cinderella,2015,https://www.rottentomatoes.com/m/cinderella_2013
889,kids__family,90,Kung Fu Panda,2008,https://www.rottentomatoes.com/m/kung_fu_panda
890,kids__family,91,Wreck-it Ralph,2012,https://www.rottentomatoes.com/m/wreck_it_ralph
891,kids__family,92,The Sound of Music,1965,https://www.rottentomatoes.com/m/sound_of_music
892,kids__family,93,Millions,2005,https://www.rottentomatoes.com/m/millions
893,kids__family,94,Howl's Moving Castle,2005,https://www.rottentomatoes.com/m/howls_moving_castle
894,kids__family,95,The Secret of Kells,2010,https://www.rottentomatoes.com/m/the-secret-of-kells
895,kids__family,96,Sleeping Beauty,1959,https://www.rottentomatoes.com/m/1019187-sleeping_beauty
896,kids__family,97,Disneynature Bears,2014,https://www.rottentomatoes.com/m/disneynature_bears
897,kids__family,98,The Muppet Movie,1979,https://www.rottentomatoes.com/m/muppet_movie
898,kids__family,99,Harry Potter and the Half-Blood Prince,2009,https://www.rottentomatoes.com/m/harry_potter_and_the_half_blood_prince
899,kids__family,100,The Karate Kid,1984,https://www.rottentomatoes.com/m/karate_kid
